task_id	status	hash	name	exit	submit	start	process	tag	module	container	attempt	script	scratch	workdir	queue	cpus	memory	disk	time	env	error_action	complete	duration	realtime	%cpu	rchar	wchar	syscr	syscw	read_bytes	write_bytes	%mem	vmem	rss	peak_vmem	peak_rss	vol_ctxt	inv_ctxt	native_id	dataset	hardware_type	chunks	threads	hostname	node_type
47	FAILED	70/7bfbdb	similarity_chunk (thyroid/2)	255	1633960141711	1633960143000	similarity_chunk	thyroid/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=thyroid""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input thyroid.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/70/7bfbdb720e89e1f321e79af5e2321a		1	17179869184				IGNORE	1633960148000.0	6289.0	5000.0															nf-707bfbdb720e89e1f321e79af5e2321a	thyroid	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
48	FAILED	5e/9f7947	similarity_chunk (thyroid/3)	255	1633960151625	1633960154000	similarity_chunk	thyroid/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=thyroid""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input thyroid.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/5e/9f7947797f0d5bd73fc14a6a0b8f83		1	17179869184				IGNORE	1633960159000.0	7375.0	5000.0															nf-5e9f7947797f0d5bd73fc14a6a0b8f83	thyroid	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
49	FAILED	be/3d0d0f	similarity_chunk (cervix/0)	255	1633960161547	1633960163000	similarity_chunk	cervix/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/be/3d0d0f5f6fda3085af9f2b85652c70		1	17179869184				IGNORE	1633960169000.0	7453.0	6000.0															nf-be3d0d0f5f6fda3085af9f2b85652c70	cervix	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
51	FAILED	7b/da8504	similarity_chunk (cervix/2)	255	1633960171620	1633960177000	similarity_chunk	cervix/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/7b/da8504a4aa8ccdbca0884e3c76c32b		1	17179869184				IGNORE	1633960183000.0	11380.0	6000.0															nf-7bda8504a4aa8ccdbca0884e3c76c32b	cervix	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
52	FAILED	dc/c33e15	similarity_chunk (cervix/3)	255	1633960186220	1633960190000	similarity_chunk	cervix/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/dc/c33e15524f4813f8c3a300395b798b		1	17179869184				IGNORE	1633960197000.0	10780.0	7000.0															nf-dcc33e15524f4813f8c3a300395b798b	cervix	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
50	FAILED	c9/af0f34	similarity_chunk (cervix/1)	255	1633960201032	1633960204000	similarity_chunk	cervix/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/c9/af0f34d7f89084685bb175521c5c63		1	17179869184				IGNORE	1633960209000.0	7968.0	5000.0															nf-c9af0f34d7f89084685bb175521c5c63	cervix	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
55	FAILED	c6/937605	similarity_chunk (uterus/2)	255	1633960211889	1633960213000	similarity_chunk	uterus/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=uterus""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input uterus.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/c6/93760533b7602a45a5443fd03cde35		1	17179869184				IGNORE	1633960219000.0	7111.0	6000.0															nf-c693760533b7602a45a5443fd03cde35	uterus	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
58	FAILED	cb/642180	similarity_chunk (lung/1)	255	1633960221668	1633960223000	similarity_chunk	lung/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=lung""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input lung.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/cb/642180a642c716f1daed7b40e97d78		1	17179869184				IGNORE	1633960229000.0	7332.0	6000.0															nf-cb642180a642c716f1daed7b40e97d78	lung	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
59	FAILED	2d/88a583	similarity_chunk (lung/2)	255	1633960236201	1633960239000	similarity_chunk	lung/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=lung""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input lung.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/2d/88a583fb12ab77a4cf4749f700a3ac		1	17179869184				IGNORE	1633960243000.0	6799.0	4000.0															nf-2d88a583fb12ab77a4cf4749f700a3ac	lung	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
60	FAILED	08/4a4aaf	similarity_chunk (lung/3)	255	1633960246938	1633960251000	similarity_chunk	lung/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=lung""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input lung.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/08/4a4aaff0f157ff9bb818f5df9d02b5		1	17179869184				IGNORE	1633960256000.0	9062.0	5000.0															nf-084a4aaff0f157ff9bb818f5df9d02b5	lung	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
62	FAILED	8e/e61750	similarity_chunk (stomach/1)	255	1633960261431	1633960265000	similarity_chunk	stomach/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=stomach""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input stomach.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/8e/e6175077c72ddc5c5be62f163f8fb9		1	17179869184				IGNORE	1633960271000.0	9569.0	6000.0															nf-8ee6175077c72ddc5c5be62f163f8fb9	stomach	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
63	FAILED	12/b5a23b	similarity_chunk (stomach/2)	255	1633960276359	1633960279000	similarity_chunk	stomach/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=stomach""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input stomach.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/12/b5a23bdda79dc9dc8a70c604054a8a		1	17179869184				IGNORE	1633960283000.0	6641.0	4000.0															nf-12b5a23bdda79dc9dc8a70c604054a8a	stomach	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
64	FAILED	de/480669	similarity_chunk (stomach/3)	255	1633960286817	1633960290000	similarity_chunk	stomach/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=stomach""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input stomach.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/de/480669ad53ff989d77723d080db5e3		1	17179869184				IGNORE	1633960295000.0	8183.0	5000.0															nf-de480669ad53ff989d77723d080db5e3	stomach	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
66	FAILED	66/16a637	similarity_chunk (breast/1)	255	1633960297071	1633960299000	similarity_chunk	breast/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=breast""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input breast.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/66/16a6379268ad91888ff38513aac081		1	17179869184				IGNORE	1633960303000.0	5929.0	4000.0															nf-6616a6379268ad91888ff38513aac081	breast	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
67	FAILED	f1/f3ce26	similarity_chunk (breast/2)	255	1633960306925	1633960309000	similarity_chunk	breast/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=breast""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input breast.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/f1/f3ce269a90aac4e4d2e72753e6a7c2		1	17179869184				IGNORE	1633960315000.0	8075.0	6000.0															nf-f1f3ce269a90aac4e4d2e72753e6a7c2	breast	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
69	FAILED	c6/a00e54	similarity_chunk (head-neck/0)	255	1633960316949	1633960319000	similarity_chunk	head-neck/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=head-neck""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input head-neck.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/c6/a00e5435dd61e15aab4d2521d793b8		1	17179869184				IGNORE	1633960324000.0	7051.0	5000.0															nf-c6a00e5435dd61e15aab4d2521d793b8	head-neck	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
70	FAILED	91/97d2b9	similarity_chunk (head-neck/1)	255	1633960327559	1633960333000	similarity_chunk	head-neck/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=head-neck""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input head-neck.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/91/97d2b9d963209a07d5e36f1791ecfb		1	17179869184				IGNORE	1633960337000.0	9441.0	4000.0															nf-9197d2b9d963209a07d5e36f1791ecfb	head-neck	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
71	FAILED	2c/cf2214	similarity_chunk (head-neck/2)	255	1633960341366	1633960344000	similarity_chunk	head-neck/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=head-neck""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input head-neck.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/2c/cf2214f0d761b8c07224d84ea48417		1	17179869184				IGNORE	1633960349000.0	7634.0	5000.0															nf-2ccf2214f0d761b8c07224d84ea48417	head-neck	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
75	FAILED	8b/e8b927	similarity_chunk (bile-duct/2)	255	1633960351879	1633960355000	similarity_chunk	bile-duct/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=bile-duct""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input bile-duct.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/8b/e8b92757e5a7e15190887876ccec17		1	17179869184				IGNORE	1633960359000.0	7121.0	4000.0															nf-8be8b92757e5a7e15190887876ccec17	bile-duct	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
76	FAILED	be/4aeae3	similarity_chunk (bile-duct/3)	255	1633960361814	1633960367000	similarity_chunk	bile-duct/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=bile-duct""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input bile-duct.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/be/4aeae33d23edf30332bcfb16af276c		1	17179869184				IGNORE	1633960370000.0	8186.0	3000.0															nf-be4aeae33d23edf30332bcfb16af276c	bile-duct	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
77	FAILED	37/505999	similarity_chunk (prostate/0)	255	1633960376455	1633960379000	similarity_chunk	prostate/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=prostate""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input prostate.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/37/505999064b934e0666bd4bc77119e0		1	17179869184				IGNORE	1633960384000.0	7545.0	5000.0															nf-37505999064b934e0666bd4bc77119e0	prostate	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
79	FAILED	be/d646fa	similarity_chunk (prostate/2)	255	1633960386911	1633960389000	similarity_chunk	prostate/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=prostate""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input prostate.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/be/d646fa686ed0def869e6ac58e0106f		1	17179869184				IGNORE	1633960393000.0	6089.0	4000.0															nf-bed646fa686ed0def869e6ac58e0106f	prostate	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
80	FAILED	b4/05dd96	similarity_chunk (prostate/3)	255	1633960397010	1633960400000	similarity_chunk	prostate/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=prostate""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input prostate.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/b4/05dd9602bc51cb1795ebef6cb2b7b8		1	17179869184				IGNORE	1633960405000.0	7990.0	5000.0															nf-b405dd9602bc51cb1795ebef6cb2b7b8	prostate	gpu	4.0	1.0	osg-houston-stashcache.nrp.internet2.edu	
24	COMPLETED	12/731395	similarity_chunk (salivary/0)	0	1633960046913	1633960160000	similarity_chunk	salivary/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=salivary""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input salivary.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/12/7313952a06f6261d80a56be7fd58f5		1	17179869184					1633961654000.0	1607087.0	1494319.0	98.6	4954586.0	2798480148.0	2441.0	4391.0	7278592.0	2798735360.0	0.4	15868907520.0	286720000.0	15936065536.0	286720000.0	831.0	19378.0	nf-127313952a06f6261d80a56be7fd58f5	salivary	gpu	4.0	1.0	suncave-34	1080Ti
29	COMPLETED	e0/7bb706	similarity_chunk (salivary/3)	0	1633960047375	1633960222000	similarity_chunk	salivary/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=salivary""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input salivary.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/e0/7bb7065de91fb066bf1545f082a46f		1	17179869184					1633961703000.0	1655625.0	1481221.0	99.2	4984554.0	2807547677.0	2432.0	4380.0	249856.0	2808131584.0	0.1	16350461952.0	290050048.0	16417624064.0	290050048.0	1258.0	21882.0	nf-e07bb7065de91fb066bf1545f082a46f	salivary	gpu	4.0	1.0	k8s-ravi-01.calit2.optiputer.net	titan-xp
27	COMPLETED	e0/566de4	similarity_chunk (salivary/2)	0	1633960047277	1633960170000	similarity_chunk	salivary/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=salivary""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input salivary.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/e0/566de430d3e2f01f23a304dff85ae7		1	17179869184					1633962240000.0	2192723.0	2069640.0	97.9	4954489.0	2790640868.0	2442.0	4383.0	4096.0	2791059456.0	0.2	15808397312.0	265400320.0	15942664192.0	272158720.0	762.0	28206.0	nf-e0566de430d3e2f01f23a304dff85ae7	salivary	gpu	4.0	1.0	suncave-6	1080
