hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
99/094980	248	2668661.pbs02	perturb	gene-set-047	perturb (gene-set-047)	COMPLETED	0			1	86400000			1	1623219724415	1623219732661	1623219746998	22583	14705		97.4	0.4	589066240	2469609472	589066240	2469609472	495489272	151387497	44318	36993	1804650	16384	3276	123	/scratch1/btsheal/work/99/094980f9b19046bda1cbd929702873			gene-set-047	11	731	83
0d/6d3c07	249	2668662.pbs02	perturb	gene-set-049	perturb (gene-set-049)	COMPLETED	0			1	86400000			1	1623219737786	1623219741998	1623219762004	24218	16499		97.4	0.4	498253824	2388561920	513744896	2403930112	495476984	151384716	34908	36993	1788266	16384	3355	67	/scratch1/btsheal/work/0d/6d3c07c637222d01a67aa8d7f4c33e			gene-set-049	8	731	83
a3/680126	250	2668663.pbs02	perturb	gene-set-048	perturb (gene-set-048)	COMPLETED	0			1	86400000			1	1623219751013	1623219757000	1623219772004	20991	14398		97.2	0.4	583442432	2461315072	583442432	2461315072	495509868	151392300	34114	36993	1825130	24576	3277	43	/scratch1/btsheal/work/a3/680126456edc8c4d86800c3b41e6a8			gene-set-048	16	731	83
e6/04ee9f	251	2668665.pbs02	perturb	gene-set-050	perturb (gene-set-050)	COMPLETED	0			1	86400000			1	1623219764190	1623219772015	1623219787001	22811	16601		97.3	0.4	499392512	2387378176	516108288	2403926016	495522147	151395221	37562	36993	1837418	24576	3357	69	/scratch1/btsheal/work/e6/04ee9f6e4f52c76ead68abb7d1ff8a			gene-set-050	19	731	83
da/93e41f	252	2668666.pbs02	perturb	gene-set-051	perturb (gene-set-051)	COMPLETED	0			1	86400000			1	1623219777282	1623219782001	1623219797003	19721	15235		97.4	0.4	584491008	2461097984	584491008	2461097984	495468741	151382825	45825	36993	1784170	12288	3277	127	/scratch1/btsheal/work/da/93e41f3d9d35140d23bdd3bc446e63			gene-set-051	6	731	83
97/645340	253	2668667.pbs02	perturb	gene-set-052	perturb (gene-set-052)	COMPLETED	0			1	86400000			1	1623219790290	1623219792684	1623219812004	21714	16489		97.2	0.4	499560448	2388557824	515047424	2403926016	495481088	151385804	41982	36993	2410	16384	3350	64	/scratch1/btsheal/work/97/645340b53c2f4339031b3192ef16a6			gene-set-052	9	731	83
7c/6c1818	254	2668668.pbs02	perturb	gene-set-053	perturb (gene-set-053)	COMPLETED	0			1	86400000			1	1623219803472	1623219807002	1623219827005	23533	15233		96.2	0.4	507150336	2396721152	514363392	2403926016	495489282	151387611	35848	36993	1796458	16384	6636	50	/scratch1/btsheal/work/7c/6c181827f306a2291efd4b55b6efc5			gene-set-053	11	731	83
03/f12b02	255	2668669.pbs02	perturb	gene-set-054	perturb (gene-set-054)	COMPLETED	0			1	86400000			1	1623219816644	1623219822002	1623219842005	25361	16911		97.1	1.2	1642090496	26533748736	1643044864	26667966464	495481083	151385646	38994	36993	1796458	16384	3341	63	/scratch1/btsheal/work/03/f12b0290812a32e758c18059df657e			gene-set-054	9	731	83
e0/89d086	256	2668670.pbs02	perturb	gene-set-055	perturb (gene-set-055)	COMPLETED	0			1	86400000			1	1623219829806	1623219837003	1623219852007	22201	15577		97.4	0.4	504791040	2394042368	514629632	2403926016	495468805	151382806	34077	36993	1784170	12288	3269	124	/scratch1/btsheal/work/e0/89d086cf028865c04e0ebd852dba3f			gene-set-055	6	731	83
c0/b77f30	257	2668671.pbs02	perturb	gene-set-056	perturb (gene-set-056)	COMPLETED	0			1	86400000			1	1623219843124	1623219847007	1623219867007	23883	17124		96.8	1.2	1642225664	26597904384	1642225664	26665013248	495501631	151390490	49943	36993	2410	20480	6728	68	/scratch1/btsheal/work/c0/b77f30be7726b78bc7b2ef576f3427			gene-set-056	14	731	83
1f/302eea	258	2668672.pbs02	perturb	gene-set-057	perturb (gene-set-057)	COMPLETED	0			1	86400000			1	1623219856427	1623219862004	1623219877006	20579	14868		97.6	0.4	590561280	2469474304	590561280	2469474304	495489274	151387572	40009	36993	1796458	16384	3276	123	/scratch1/btsheal/work/1f/302eeab2263349cec690ce811b3c8b			gene-set-057	11	731	83
81/ace235	259	2668673.pbs02	perturb	gene-set-058	perturb (gene-set-058)	COMPLETED	0			1	86400000			1	1623219869705	1623219877016	1623219892006	22301	17432		97.8	1.1	1422589952	26466635776	1422589952	26533744640	495501624	151390429	47015	36993	1821034	20480	3325	64	/scratch1/btsheal/work/81/ace2359b0efb1ee569dbb6e9b768cf			gene-set-058	14	731	83
d7/44fd42	260	2668674.pbs02	perturb	gene-set-059	perturb (gene-set-059)	COMPLETED	0			1	86400000			1	1623219882751	1623219887005	1623219902006	19255	14519		97.5	0.4	581550080	2457489408	581550080	2457489408	495522209	151395287	47950	36993	1837418	24576	3276	126	/scratch1/btsheal/work/d7/44fd42a1b4b37cf69cf5f1e529c06a			gene-set-059	19	731	83
e7/915ee8	261	2668675.pbs02	perturb	gene-set-060	perturb (gene-set-060)	COMPLETED	0			1	86400000			1	1623219895880	1623219902016	1623219917007	21127	16889		97.5	1.2	1659805696	26530799616	1659805696	26597908480	495526273	151396253	35763	36993	1833322	24576	3341	67	/scratch1/btsheal/work/e7/915ee8057e1c307704b34c10bb09f4			gene-set-060	20	731	83
3c/f60651	262	2668676.pbs02	perturb	gene-set-061	perturb (gene-set-061)	COMPLETED	0			1	86400000			1	1623219909214	1623219917014	1623219932009	22795	14683		97.2	0.4	578080768	2457485312	578080768	2457485312	495509885	151392248	38689	36993	2410	20480	3275	119	/scratch1/btsheal/work/3c/f6065135d441a29f31df5826566de8			gene-set-061	16	731	83
ef/6859cc	263	2668677.pbs02	perturb	gene-set-062	perturb (gene-set-062)	COMPLETED	0			1	86400000			1	1623219922262	1623219927005	1623219947007	24745	16404		97.3	0.4	496275456	2387243008	512991232	2403926016	495518049	151394209	40846	36993	1833322	24576	3362	62	/scratch1/btsheal/work/ef/6859ccd2d09a0312624fd785dd84e6			gene-set-062	18	731	83
b1/22573e	264	2668678.pbs02	perturb	gene-set-064	perturb (gene-set-064)	COMPLETED	0			1	86400000			1	1623219935508	1623219942005	1623219957008	21500	15681		95.8	0.4	500531200	2390233088	514207744	2403926016	495493386	151388597	47494	36993	1812842	20480	6638	111	/scratch1/btsheal/work/b1/22573eed24e3aa237413f08fa7cee7			gene-set-064	12	731	83
c9/73234b	265	2668679.pbs02	perturb	gene-set-063	perturb (gene-set-063)	COMPLETED	0			1	86400000			1	1623219948507	1623219957018	1623219972010	23503	16909		97.5	1.2	1664659456	26600837120	1664659456	26667945984	495526255	151396133	37549	36993	1833322	24576	3346	65	/scratch1/btsheal/work/c9/73234bc1f5a2aaece8533b9715fc6b			gene-set-063	20	731	83
97/3c171f	266	2668680.pbs02	perturb	gene-set-065	perturb (gene-set-065)	COMPLETED	0			1	86400000			1	1623219961762	1623219967007	1623219982011	20249	14775		97.4	0.4	585515008	2461270016	585515008	2461270016	495477020	151384748	35790	36993	1784170	16384	3275	47	/scratch1/btsheal/work/97/3c171f1991209e891be5fbcf77d6fd			gene-set-065	8	731	83
87/6003ae	267	2668681.pbs02	perturb	gene-set-066	perturb (gene-set-066)	COMPLETED	0			1	86400000			1	1623219975047	1623219982020	1623219997009	21962	17977		96.3	0.6	756695040	13388832768	794374144	13422383104	495493405	151388479	34078	36993	1808746	20480	6691	55	/scratch1/btsheal/work/87/6003aeabcd08a126e978630e146122			gene-set-066	12	731	83
98/ae3d9f	268	2668682.pbs02	perturb	gene-set-068	perturb (gene-set-068)	COMPLETED	0			1	86400000			1	1623219988194	1623219992007	1623220007009	18815	14697		97.4	0.4	582672384	2461097984	582672384	2461097984	495530352	151397031	39138	36993	1849706	28672	3279	39	/scratch1/btsheal/work/98/ae3d9f3f31b3b8450b5a9dd9d57291			gene-set-068	21	731	83
bb/9eb00c	269	2668683.pbs02	perturb	gene-set-067	perturb (gene-set-067)	COMPLETED	0			1	86400000			1	1623220011525	1623220017005	1623220037013	25488	16951		97.4	1.2	1644253184	26600779776	1644253184	26667888640	495472869	151383787	36202	36993	2410	12288	3340	57	/scratch1/btsheal/work/bb/9eb00cdfef6a0f85f26484b8aac77e			gene-set-067	7	731	83
56/88d9ec	270	2668684.pbs02	perturb	gene-set-071	perturb (gene-set-071)	COMPLETED	0			1	86400000			1	1623220024589	1623220032009	1623220047021	22432	15474		97.6	0.4	506695680	2395918336	514600960	2403926016	495476951	151384781	43256	36993	1788266	16384	3271	141	/scratch1/btsheal/work/56/88d9ec6236da9233d6ca06c017168c			gene-set-071	8	731	83
7a/f19b8a	271	2668685.pbs02	perturb	gene-set-069	perturb (gene-set-069)	COMPLETED	0			1	86400000			1	1623220037777	1623220042018	1623220062023	24246	16306		97.5	0.4	500768768	2389700608	514945024	2403926016	495497517	151389637	38515	36993	1812842	20480	3272	48	/scratch1/btsheal/work/7a/f19b8a141cbc820464caf7c07d56ba			gene-set-069	13	731	83
7f/25d6a0	272	2668686.pbs02	perturb	gene-set-070	perturb (gene-set-070)	COMPLETED	0			1	86400000			1	1623220051026	1623220057019	1623220072023	20997	14583		97.4	0.4	590258176	2469556224	590258176	2469556224	495489278	151387568	39813	36993	1804650	16384	3277	49	/scratch1/btsheal/work/7f/25d6a0d3d6bb03ad679cc1faf5cce3			gene-set-070	11	731	83
aa/a00399	273	2668687.pbs02	perturb	gene-set-072	perturb (gene-set-072)	COMPLETED	0			1	86400000			1	1623220064291	1623220072031	1623220087022	22731	16702		97.6	1.2	1681326080	26597904384	1681326080	26597904384	495468768	151382801	39678	36993	1775978	12288	3353	62	/scratch1/btsheal/work/aa/a003994602d2216402adb9fd1cbae0			gene-set-072	6	731	83
39/015d4d	274	2668688.pbs02	perturb	gene-set-073	perturb (gene-set-073)	COMPLETED	0			1	86400000			1	1623220077521	1623220082020	1623220097022	19501	15262		96.3	0.4	507461632	2438418432	513224704	2438418432	495468744	151382754	40747	36993	1775978	12288	6635	49	/scratch1/btsheal/work/39/015d4d99c1ec36d436a09e42126193			gene-set-073	6	731	83
c3/637978	275	2668689.pbs02	perturb	gene-set-075	perturb (gene-set-075)	COMPLETED	0			1	86400000			1	1623220090722	1623220097030	1623220112024	21302	16841		97.4	1.2	1668153344	26600865792	1668153344	26600865792	495497510	151389526	36067	36993	1812842	20480	3350	58	/scratch1/btsheal/work/c3/6379787db45cd6bdf415816dacb141			gene-set-075	13	731	83
ad/f102fb	276	2668690.pbs02	perturb	gene-set-074	perturb (gene-set-074)	COMPLETED	0			1	86400000			1	1623220103957	1623220112032	1623220127026	23069	14502		97.5	0.4	585150464	2461114368	585150464	2461114368	495489276	151387599	40250	36993	1808746	16384	3277	50	/scratch1/btsheal/work/ad/f102fb125febfe6f6d3f45a9e14bf7			gene-set-074	11	731	83
8a/f956fd	277	2668691.pbs02	perturb	gene-set-076	perturb (gene-set-076)	COMPLETED	0			1	86400000			1	1623220117171	1623220122024	1623220142026	24855	16800		96.4	1.2	1681711104	26533748736	1681739776	26667966464	495485196	151386628	35535	36993	2410	16384	6733	56	/scratch1/btsheal/work/8a/f956fdeb348549eb8a9cedd2907805			gene-set-076	10	731	83
73/8693da	278	2668692.pbs02	perturb	gene-set-077	perturb (gene-set-077)	COMPLETED	0			1	86400000			1	1623220130532	1623220137023	1623220152026	21494	14509		97.6	0.4	584294400	2461114368	584294400	2461114368	495526315	151396096	40752	36993	2410	24576	3276	47	/scratch1/btsheal/work/73/8693dae97625a898a9e732dfdad22d			gene-set-077	20	731	83
b2/7c7071	279	2668693.pbs02	perturb	gene-set-078	perturb (gene-set-078)	COMPLETED	0			1	86400000			1	1623220143749	1623220152036	1623220167029	23280	16564		97.6	1.3	1689354240	26600861696	1689354240	26667970560	495513951	151393336	35674	36993	1829226	24576	3354	62	/scratch1/btsheal/work/b2/7c707191904533c3548a39512b4c8a			gene-set-078	17	731	83
c3/52528c	280	2668694.pbs02	perturb	gene-set-079	perturb (gene-set-079)	COMPLETED	0			1	86400000			1	1623220156938	1623220162026	1623220177030	20092	15481		97.5	0.4	504918016	2394042368	514756608	2403926016	495476967	151384736	35771	36993	1792362	16384	3270	119	/scratch1/btsheal/work/c3/52528ce2f6b231e0ae80de941422b5			gene-set-079	8	731	83
c5/658c19	281	2668695.pbs02	perturb	gene-set-080	perturb (gene-set-080)	COMPLETED	0			1	86400000			1	1623220170164	1623220177037	1623220192030	21866	16670		97.7	1.2	1676148736	26530795520	1676148736	26597904384	495509831	151392240	39178	36993	1821034	20480	3356	54	/scratch1/btsheal/work/c5/658c1918b91c7426cebdeb853f52c6			gene-set-080	16	731	83
40/6da932	282	2668696.pbs02	perturb	gene-set-081	perturb (gene-set-081)	COMPLETED	0			1	86400000			1	1623220183419	1623220187030	1623220202028	18609	14521		97.4	0.4	588251136	2465882112	588251136	2465882112	495513921	151393366	35726	36993	2410	24576	3277	46	/scratch1/btsheal/work/40/6da932cfc2e76d00b2e87a522254a3			gene-set-081	17	731	83
c8/77fe7a	283	2668698.pbs02	perturb	gene-set-082	perturb (gene-set-082)	COMPLETED	0			1	86400000			1	1623220196630	1623220202035	1623220217028	20398	16380		97.3	0.4	495755264	2385772544	513855488	2403930112	495513940	151393220	36050	36993	1829226	24576	3354	57	/scratch1/btsheal/work/c8/77fe7adebf68013b2fc6d9d866851a			gene-set-082	17	731	83
0e/14a4d6	284	2668699.pbs02	perturb	gene-set-084	perturb (gene-set-084)	COMPLETED	0			1	86400000			1	1623220209870	1623220217034	1623220232031	22161	15130		94.8	0.4	509079552	2438270976	515641344	2438270976	495513909	151393320	36530	36993	1829226	24576	6634	47	/scratch1/btsheal/work/0e/14a4d6d0fcf59c2ecaf5d6289b6967			gene-set-084	17	731	83
d5/c6940e	285	2668700.pbs02	perturb	gene-set-085	perturb (gene-set-085)	COMPLETED	0			1	86400000			1	1623220223050	1623220227027	1623220247033	23983	16872		97.4	1.2	1680809984	26597908480	1680809984	26665017344	495501629	151390423	34608	36993	1812842	20480	3348	57	/scratch1/btsheal/work/d5/c6940e8aa7961e7cf5a9af49580b15			gene-set-085	14	731	83
33/6a9c29	286	2668702.pbs02	perturb	gene-set-086	perturb (gene-set-086)	COMPLETED	0			1	86400000			1	1623220236200	1623220242665	1623220257032	20832	14669		97.3	0.4	593342464	2469486592	593342464	2469486592	495513927	151393386	34322	36993	1821034	24576	3276	57	/scratch1/btsheal/work/33/6a9c29c90968d9739f9cb6aedbc6d9			gene-set-086	17	731	83
86/cd1c2e	287	2668703.pbs02	perturb	gene-set-083	perturb (gene-set-083)	COMPLETED	0			1	86400000			1	1623220249372	1623220257039	1623220272031	22659	16709		96.2	1.3	1688756224	26600861696	1688756224	26667970560	495518054	151394170	38636	36993	1837418	24576	6736	60	/scratch1/btsheal/work/86/cd1c2e920aa53629f0b402fd494a11			gene-set-083	18	731	83
a0/9d1bef	288	2668704.pbs02	perturb	gene-set-088	perturb (gene-set-088)	COMPLETED	0			1	86400000			1	1623220262551	1623220267031	1623220282032	19481	15202		97.5	0.4	568459264	2436018176	570744832	2438397952	495493391	151388600	38145	36993	1808746	20480	3273	126	/scratch1/btsheal/work/a0/9d1bef7aac6e3f1d3191b99578b437			gene-set-088	12	731	83
23/d76c43	289	2668705.pbs02	perturb	gene-set-087	perturb (gene-set-087)	COMPLETED	0			1	86400000			1	1623220275693	1623220282040	1623220297033	21340	16516		97.2	1.3	1688862720	26590826496	1695940608	26665013248	495530373	151397172	38297	36993	1837418	28672	3354	59	/scratch1/btsheal/work/23/d76c43c720e81be44d7faf3a1e3df6			gene-set-087	21	731	83
2c/89bb7c	290	2668706.pbs02	perturb	gene-set-089	perturb (gene-set-089)	COMPLETED	0			1	86400000			1	1623220288971	1623220297042	1623220312033	23062	14551		96.5	0.4	590057472	2469486592	590057472	2469486592	495468741	151382847	35829	36993	1780074	12288	3275	45	/scratch1/btsheal/work/2c/89bb7cf9a71c61206c476c58ec3995			gene-set-089	6	731	83
83/311cee	291	2668708.pbs02	perturb	gene-set-091	perturb (gene-set-091)	COMPLETED	0			1	86400000			1	1623220302218	1623220307031	1623220327033	24815	16571		97.1	1.2	1684234240	26526400512	1684234240	26667958272	495493407	151388490	36391	36993	1808746	20480	3363	69	/scratch1/btsheal/work/83/311cee27ac5514ad6fe261c9ba9116			gene-set-091	12	731	83
34/651f0d	292	2668709.pbs02	perturb	gene-set-092	perturb (gene-set-092)	COMPLETED	0			1	86400000			1	1623220315507	1623220322032	1623220337036	21529	15128		97.2	0.4	592420864	2469474304	592420864	2469474304	495468741	151382706	39502	36993	1784170	12288	3277	55	/scratch1/btsheal/work/34/651f0d69a279185d42476f72fae3d3			gene-set-092	6	731	83
35/ec892f	293	2668710.pbs02	perturb	gene-set-090	perturb (gene-set-090)	COMPLETED	0			1	86400000			1	1623220328703	1623220337042	1623220352042	23339	17158		97.1	1.2	1639055360	26533728256	1641127936	26667945984	495468765	151382792	42590	36993	1780074	12288	3351	55	/scratch1/btsheal/work/35/ec892ffcacbaa3e7d8e07797a85312			gene-set-090	6	731	83
70/e9a506	294	2668711.pbs02	perturb	gene-set-094	perturb (gene-set-094)	COMPLETED	0			1	86400000			1	1623220341948	1623220347040	1623220362041	20093	14545		96.2	0.4	585719808	2461270016	585719808	2461270016	495530336	151397082	34078	36993	2410	28672	6643	127	/scratch1/btsheal/work/70/e9a506c24b29dba1de661ede534c37			gene-set-094	21	731	83
64/93c971	295	2668712.pbs02	perturb	gene-set-093	perturb (gene-set-093)	COMPLETED	0			1	86400000			1	1623220355061	1623220362061	1623220377043	21982	16687		96.9	1.2	1673555968	26588246016	1673555968	26655354880	495509896	151392359	37130	36993	1825130	24576	3355	64	/scratch1/btsheal/work/64/93c971195ad5061a644184e1904fbd			gene-set-093	16	731	83
a9/ab419d	296	2668713.pbs02	perturb	gene-set-095	perturb (gene-set-095)	COMPLETED	0			1	86400000			1	1623220368241	1623220372041	1623220392042	23801	15230		97.3	0.4	581312512	2457489408	581312512	2457489408	495505706	151391394	48175	36993	1821034	20480	3275	55	/scratch1/btsheal/work/a9/ab419d6b33ab3c108a37ecebd1d030			gene-set-095	15	731	83
1f/2feb20	297	2668714.pbs02	perturb	gene-set-096	perturb (gene-set-096)	COMPLETED	0			1	86400000			1	1623220381369	1623220387039	1623220407043	25674	16893		95.8	1.2	1669820416	26597904384	1669820416	26597904384	495526267	151396195	40450	36993	1833322	24576	6727	70	/scratch1/btsheal/work/1f/2feb208d554df01d9527be9912ac07			gene-set-096	20	731	83
33/2afb92	298	2668715.pbs02	perturb	gene-set-097	perturb (gene-set-097)	COMPLETED	0			1	86400000			1	1623220394584	1623220402041	1623220417041	22457	15578		96.8	0.4	504119296	2394042368	513957888	2403926016	495481071	151385713	35788	36993	1788266	16384	3272	49	/scratch1/btsheal/work/33/2afb929d747c66c47832d18179b5dc			gene-set-097	9	731	83
20/583eb8	299	2668716.pbs02	perturb	gene-set-098	perturb (gene-set-098)	COMPLETED	0			1	86400000			1	1623220407743	1623220412041	1623220432041	24298	16810		97.2	1.2	1674567680	26533715968	1674567680	26600824832	495509833	151392428	36550	36993	1825130	24576	3356	58	/scratch1/btsheal/work/20/583eb8569b1dbfb0b338305bea22fd			gene-set-098	16	731	83
a7/260fdf	301	2668718.pbs02	perturb	gene-set-099	perturb (gene-set-099)	COMPLETED	0			1	86400000			1	1623220434127	1623220442041	1623220457046	22919	16614		96.8	0.4	500637696	2388557824	516136960	2403926016	495530369	151397151	34395	36993	9206122	28672	3365	68	/scratch1/btsheal/work/a7/260fdfb8f9897e989613cd058f13fc			gene-set-099	21	731	83
c5/4f17e3	201	2668167.pbs02	perturb	gene-set-000	perturb (gene-set-000)	COMPLETED	0			1	86400000			1	1623212858916	1623212865314	1623212880316	21400	15266		96.6	0.4	510828544	2394697728	510828544	2394697728	495476913	151411111	45732	36992	69523818	40960	3276	44	/scratch1/btsheal/work/c5/4f17e3fb4adab7fcab356458e13b96			gene-set-000	8	488	326
aa/1ba24f	202	2668168.pbs02	perturb	gene-set-002	perturb (gene-set-002)	COMPLETED	0			1	86400000			1	1623212872138	1623212880326	1623212895316	23178	15410		97.4	0.4	511651840	2394959872	511651840	2394959872	495493350	151425952	37798	36992	69589354	57344	3275	47	/scratch1/btsheal/work/aa/1ba24ff96ba81ab1413e2a50ec4a79			gene-set-002	12	488	326
42/71c457	203	2668169.pbs02	perturb	gene-set-001	perturb (gene-set-001)	COMPLETED	0			1	86400000			1	1623212885274	1623212890323	1623212905321	20047	14969		97.5	0.4	512315392	2396422144	512315392	2396422144	495493357	151425729	35129	36992	2410	57344	3278	49	/scratch1/btsheal/work/42/71c457d901071332cd476a5638fd6e			gene-set-001	12	488	326
ad/161fb6	204	2668171.pbs02	perturb	gene-set-003	perturb (gene-set-003)	COMPLETED	0			1	86400000			1	1623212898554	1623212905329	1623212920321	21767	17376		97.5	1.2	1584963584	26478649344	1584963584	26612867072	495513897	151444386	38967	36992	69671274	73728	3353	69	/scratch1/btsheal/work/ad/161fb697b3b10fd066fa7af50f9343			gene-set-003	17	488	326
ce/ed486f	205	2668172.pbs02	perturb	gene-set-004	perturb (gene-set-004)	COMPLETED	0			1	86400000			1	1623212911710	1623212915321	1623212935322	23612	15145		96.4	0.4	514637824	2394329088	514637824	2394329088	495509930	151440651	34349	36992	9124202	69632	6643	117	/scratch1/btsheal/work/ce/ed486f03bfe42d79bb120043574379			gene-set-004	16	488	326
ef/185609	206	2668173.pbs02	perturb	gene-set-005	perturb (gene-set-005)	COMPLETED	0			1	86400000			1	1623212925071	1623212930321	1623212950322	25251	17357		96.5	1.1	1438937088	26411540480	1438937088	26478649344	495505674	151437281	39439	36992	9107818	65536	6713	56	/scratch1/btsheal/work/ef/185609518ac6cb74e1c3c292a9c835			gene-set-005	15	488	326
21/c5acb3	207	2668174.pbs02	perturb	gene-set-006	perturb (gene-set-006)	COMPLETED	0			1	86400000			1	1623212938238	1623212946040	1623212960320	22082	14975		97.5	0.4	512577536	2396266496	512577536	2396266496	495476922	151410995	41042	36992	1784170	40960	3274	113	/scratch1/btsheal/work/21/c5acb341fc8b66dea6d3c18f54cfbc			gene-set-006	8	488	326
17/ccd511	208	2668175.pbs02	perturb	gene-set-007	perturb (gene-set-007)	COMPLETED	0			1	86400000			1	1623212951352	1623212955322	1623212975321	23969	16862		97.5	1.2	1655848960	26572693504	1655848960	26612867072	495530492	151459215	34076	36992	9206122	90112	3363	68	/scratch1/btsheal/work/17/ccd511e54c60a9b8de39b4c3142897			gene-set-007	21	488	326
ed/5585ae	209	2668176.pbs02	perturb	gene-set-008	perturb (gene-set-008)	COMPLETED	0			1	86400000			1	1623212964611	1623212970321	1623212985321	20710	14921		97.3	0.4	513114112	2397052928	513114112	2397052928	495530307	151459368	36447	36992	9206122	90112	3273	56	/scratch1/btsheal/work/ed/5585ae15de42c1ae6e6f0ee62b3e0f			gene-set-008	21	488	326
e8/9962bd	210	2668177.pbs02	perturb	gene-set-009	perturb (gene-set-009)	COMPLETED	0			1	86400000			1	1623212977761	1623212985328	1623213000325	22564	16748		97.5	1.2	1654005760	26506903552	1654005760	26612867072	495489251	151422194	35563	36992	9042282	53248	3371	62	/scratch1/btsheal/work/e8/9962bde53575b7081df91e50912110			gene-set-009	11	488	326
43/bf0075	211	2668178.pbs02	perturb	gene-set-010	perturb (gene-set-010)	COMPLETED	0			1	86400000			1	1623212990919	1623212995324	1623213010325	19406	15234		96.0	0.4	513351680	2394443776	513351680	2394443776	495530248	151459860	36949	36992	2410	90112	3278	41	/scratch1/btsheal/work/43/bf0075029ce97e6dcf091b14aa83f6			gene-set-010	21	488	326
c4/d720d2	212	2668179.pbs02	perturb	gene-set-011	perturb (gene-set-011)	COMPLETED	0			1	86400000			1	1623213004196	1623213006021	1623213025326	21130	16828		97.3	1.2	1653514240	26572414976	1653514240	26612871168	495497633	151429784	40670	36992	9075050	61440	3372	61	/scratch1/btsheal/work/c4/d720d2a84f7709cd870e75da294c55			gene-set-011	13	488	326
65/d30a18	213	2668180.pbs02	perturb	gene-set-012	perturb (gene-set-012)	COMPLETED	0			1	86400000			1	1623213017427	1623213025333	1623213040326	22899	14832		97.4	0.4	515325952	2397208576	515325952	2397208576	495468863	151403135	38993	36992	8960362	32768	3275	47	/scratch1/btsheal/work/65/d30a185744cb81e6dbcaff1cd3adfa			gene-set-012	6	488	326
23/f8c2a1	214	2668181.pbs02	perturb	gene-set-013	perturb (gene-set-013)	COMPLETED	0			1	86400000			1	1623213030707	1623213035324	1623213055327	24620	17011		97.8	1.2	1589366784	26478649344	1590558720	26612867072	495476886	151410674	41655	36992	8993130	40960	3351	64	/scratch1/btsheal/work/23/f8c2a17079d6053bc34d64691f1672			gene-set-013	8	488	326
7e/d55f8c	215	2668182.pbs02	perturb	gene-set-014	perturb (gene-set-014)	COMPLETED	0			1	86400000			1	1623213043864	1623213050326	1623213065328	21464	15422		96.3	0.4	509992960	2394435584	509992960	2394435584	495472973	151406907	48132	36992	1784170	36864	6644	48	/scratch1/btsheal/work/7e/d55f8c0689508e5328fc50f091a708			gene-set-014	7	488	326
a3/7ec4c4	216	2668183.pbs02	perturb	gene-set-016	perturb (gene-set-016)	COMPLETED	0			1	86400000			1	1623213057087	1623213065337	1623213080328	23241	17239		96.5	1.2	1581690880	26478649344	1581690880	26545758208	495497468	151429406	37470	36992	9075050	61440	6727	58	/scratch1/btsheal/work/a3/7ec4c414810bb98d9ba73f9d124382			gene-set-016	13	488	326
2b/3f669d	217	2668184.pbs02	perturb	gene-set-015	perturb (gene-set-015)	COMPLETED	0			1	86400000			1	1623213070242	1623213075326	1623213090330	20088	15241		97.5	0.4	511492096	2394701824	511492096	2394701824	495476923	151410987	34489	36992	8993130	40960	3272	114	/scratch1/btsheal/work/2b/3f669dcd02de94aa70029e89cd36f0			gene-set-015	8	488	326
89/161fa2	218	2668185.pbs02	perturb	gene-set-017	perturb (gene-set-017)	COMPLETED	0			1	86400000			1	1623213083332	1623213090337	1623213105329	21997	16627		97.4	1.2	1653370880	26572288000	1653370880	26612867072	495481193	151414772	34076	36992	9009514	45056	3377	60	/scratch1/btsheal/work/89/161fa20f831ff0cce3fdd11d7604e9			gene-set-017	9	488	326
a6/71fae3	219	2668186.pbs02	perturb	gene-set-019	perturb (gene-set-019)	COMPLETED	0			1	86400000			1	1623213096635	1623213100327	1623213115330	18695	14953		97.7	0.4	515522560	2396958720	515522560	2396958720	495505672	151437069	40770	36992	1812842	65536	3273	132	/scratch1/btsheal/work/a6/71fae351210dddf472212924074871			gene-set-019	15	488	326
e9/809fc1	220	2668187.pbs02	perturb	gene-set-021	perturb (gene-set-021)	COMPLETED	0			1	86400000			1	1623213109708	1623213115342	1623213135329	25621	16905		97.6	1.2	1658114048	26576343040	1658114048	26612867072	495476934	151410889	44344	36992	8993130	40960	3357	68	/scratch1/btsheal/work/e9/809fc1b867633cb69b16e80be0894b			gene-set-021	8	488	326
05/4822d9	221	2668188.pbs02	perturb	gene-set-020	perturb (gene-set-020)	COMPLETED	0			1	86400000			1	1623213122810	1623213130998	1623213145330	22520	15171		97.4	0.4	510464000	2395115520	510464000	2395115520	495472977	151406678	37304	36992	8976746	36864	3274	42	/scratch1/btsheal/work/05/4822d9d2855efa6acb6a8106448af1			gene-set-020	7	488	326
